kg_id	ml1m_id	db_id	name	dbpedia_url
1070	1328	5367	Amityville Curse, The (1990)	http://dbpedia.org/resource/The_Amityville_Curse
1071	1329	13854	Blood For Dracula (Andy Warhol's Dracula) (1974)	http://dbpedia.org/resource/Blood_for_Dracula
1072	1330	10153	April Fool's Day (1986)	http://dbpedia.org/resource/April_Fool's_Day_(1986_film)
1073	1331	5642	Audrey Rose (1977)	http://dbpedia.org/resource/Audrey_Rose_(film)
1074	1332	3318	Believers, The (1987)	http://dbpedia.org/resource/Believers_(film)
1075	1333	7482	Birds, The (1963)	http://dbpedia.org/resource/The_Birds_(film)
1076	1334	1309	Blob, The (1958)	http://dbpedia.org/resource/The_Blob_(1988_film)
1077	1335	14482	Blood Beach (1981)	http://dbpedia.org/resource/Blood_Beach
1078	1336	5437	Body Parts (1991)	http://dbpedia.org/resource/Body_Parts_(film)
1079	1337	3436	Body Snatcher, The (1945)	http://dbpedia.org/resource/The_Body_Snatcher_(film)
1080	1339	2861	Bram Stoker's Dracula (1992)	http://dbpedia.org/resource/Bram_Stoker's_Dracula
1081	1340	14396	Bride of Frankenstein (1935)	http://dbpedia.org/resource/Bride_of_Frankenstein
1082	1341	9987	Burnt Offerings (1976)	http://dbpedia.org/resource/Burnt_Offerings_(film)
1083	1342	13113	Candyman (1992)	http://dbpedia.org/resource/Candyman_(film)
1084	1343	9173	Cape Fear (1991)	http://dbpedia.org/resource/Cape_Fear_(1991_film)
1085	1344	6137	Cape Fear (1962)	http://dbpedia.org/resource/Cape_Fear_(1962_film)
1086	1345	11941	Carrie (1976)	http://dbpedia.org/resource/Carrie_(1976_film)
1087	1346	11288	Cat People (1982)	http://dbpedia.org/resource/Cat_People_(1982_film)
1088	1347	2225	Nightmare on Elm Street, A (1984)	http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_(2010_film)
1089	1348	11424	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	http://dbpedia.org/resource/Nosferatu
1090	1350	11280	Omen, The (1976)	http://dbpedia.org/resource/The_Omen
1091	1351	13691	Blood & Wine (1997)	http://dbpedia.org/resource/Blood_Diamond_(film)
1092	1352	1658	Albino Alligator (1996)	http://dbpedia.org/resource/Albino_Alligator
1093	1353	2362	Mirror Has Two Faces, The (1996)	http://dbpedia.org/resource/The_Mirror_Has_Two_Faces
1094	1354	3357	Breaking the Waves (1996)	http://dbpedia.org/resource/Breaking_the_Waves
1095	1355	433	Nightwatch (1997)	http://dbpedia.org/resource/Nightwatch_(1997_film)
1096	1356	2451	Star Trek: First Contact (1996)	http://dbpedia.org/resource/Star_Trek:_First_Contact
1097	1357	11272	Shine (1996)	http://dbpedia.org/resource/Shine_(film)
1098	1358	3048	Sling Blade (1996)	http://dbpedia.org/resource/Sling_Blade
1099	1359	12620	Jingle All the Way (1996)	http://dbpedia.org/resource/Jingle_All_the_Way
1100	1360	2832	Identification of a Woman (Identificazione di una donna) (1982)	http://dbpedia.org/resource/Identification_of_a_Woman
1101	1361	12839	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	http://dbpedia.org/resource/Paradise_Lost:_The_Child_Murders_at_Robin_Hood_Hills
1102	1363	1180	Preacher's Wife, The (1996)	http://dbpedia.org/resource/The_Preacher's_Wife
1103	1365	10457	Ridicule (1996)	http://dbpedia.org/resource/Ridicule
1104	1366	12257	Crucible, The (1996)	http://dbpedia.org/resource/Crucible_of_Terror
1105	1367	8447	101 Dalmatians (1996)	http://dbpedia.org/resource/101_Dalmatians_(1996_film)
1106	1370	1121	Die Hard 2 (1990)	http://dbpedia.org/resource/Die_Hard_2
1107	1371	4093	Star Trek: The Motion Picture (1979)	http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture
1108	1372	10305	Star Trek VI: The Undiscovered Country (1991)	http://dbpedia.org/resource/Star_Trek_VI:_The_Undiscovered_Country
1109	1373	10469	Star Trek V: The Final Frontier (1989)	http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier
1110	1374	3021	Star Trek: The Wrath of Khan (1982)	http://dbpedia.org/resource/Star_Trek_II:_The_Wrath_of_Khan
1111	1375	7906	Star Trek III: The Search for Spock (1984)	http://dbpedia.org/resource/Star_Trek_III:_The_Search_for_Spock
1112	1376	6167	Star Trek IV: The Voyage Home (1986)	http://dbpedia.org/resource/Star_Trek_IV:_The_Voyage_Home
1113	1377	3178	Batman Returns (1992)	http://dbpedia.org/resource/Batman_Returns
1114	1378	4729	Young Guns (1988)	http://dbpedia.org/resource/Young_Guns
1115	1379	14649	Young Guns II (1990)	http://dbpedia.org/resource/Young_Guns_II
1116	1380	1663	Grease (1978)	http://dbpedia.org/resource/Grease_(film)
1117	1381	3363	Grease 2 (1982)	http://dbpedia.org/resource/Grease_2
1118	1382	12367	Marked for Death (1990)	http://dbpedia.org/resource/Marked_for_Death
1119	1383	11731	Adrenalin: Fear the Rush (1996)	http://dbpedia.org/resource/Adrenalin:_Fear_the_Rush
1120	1385	8318	Under Siege (1992)	http://dbpedia.org/resource/Under_Siege
1121	1386	803	Terror in a Texas Town (1958)	http://dbpedia.org/resource/Terror_in_a_Texas_Town
1122	1387	12344	Jaws (1975)	http://dbpedia.org/resource/Jaws_(film)
1123	1388	4646	Jaws 2 (1978)	http://dbpedia.org/resource/Jaws_2
1124	1389	3400	Jaws 3-D (1983)	http://dbpedia.org/resource/Jaws_3-D
1125	1390	13595	My Fellow Americans (1996)	http://dbpedia.org/resource/My_Fellow_Americans
1126	1391	6982	Mars Attacks! (1996)	http://dbpedia.org/resource/Mars_Attacks!
1127	1392	4361	Citizen Ruth (1996)	http://dbpedia.org/resource/Citizen_Ruth
1128	1393	11836	Jerry Maguire (1996)	http://dbpedia.org/resource/Jerry_Maguire
1129	1394	2452	Raising Arizona (1987)	http://dbpedia.org/resource/Raising_Arizona
1130	1395	8650	Tin Men (1987)	http://dbpedia.org/resource/Tin_Men
1131	1397	10543	Bastard Out of Carolina (1996)	http://dbpedia.org/resource/Bastard_out_of_Carolina_(film)
1132	1398	11981	In Love and War (1996)	http://dbpedia.org/resource/In_Love_and_War_(1996_film)
1133	1399	8080	Marvin's Room (1996)	http://dbpedia.org/resource/Marvin's_Room_(film)
1134	1401	9831	Ghosts of Mississippi (1996)	http://dbpedia.org/resource/Ghosts_of_Mississippi
1135	1404	5301	Night Falls on Manhattan (1997)	http://dbpedia.org/resource/Night_Falls_on_Manhattan
1136	1405	1243	Beavis and Butt-head Do America (1996)	http://dbpedia.org/resource/Beavis_and_Butt-head_Do_America
1137	1407	6942	Scream (1996)	http://dbpedia.org/resource/Scream
1138	1408	1375	Last of the Mohicans, The (1992)	http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_film)
1139	1409	1226	Michael (1996)	http://dbpedia.org/resource/Michael_Jackson's_Thriller
1140	1410	5773	Evening Star, The (1996)	http://dbpedia.org/resource/The_Evening_Star
1141	1411	1192	Hamlet (1996)	http://dbpedia.org/resource/Hamlet_(1996_film)
1142	1412	8382	Some Mother's Son (1996)	http://dbpedia.org/resource/Some_Mother's_Son
1143	1413	12208	Whole Wide World, The (1996)	http://dbpedia.org/resource/The_Whole_Wide_World
1144	1414	6328	Mother (1996)	http://dbpedia.org/resource/Mother_India
1145	1416	2752	Evita (1996)	http://dbpedia.org/resource/Evita
1146	1417	9290	Portrait of a Lady, The (1996)	http://dbpedia.org/resource/The_Portrait_of_a_Lady_(film)
1147	1419	8051	Walkabout (1971)	http://dbpedia.org/resource/Walkabout_(film)
1148	1420	14340	Message to Love: The Isle of Wight Festival (1996)	http://dbpedia.org/resource/Message_to_Love
1149	1421	6604	Grateful Dead (1995)	http://dbpedia.org/resource/Grateful_Dead:_So_Far
1150	1422	6392	Murder at 1600 (1997)	http://dbpedia.org/resource/Murder_at_1600
1151	1423	4011	Hearts and Minds (1996)	http://dbpedia.org/resource/Hearts_and_Minds_(film)
1152	1424	1146	Inside (1996)	http://dbpedia.org/resource/Inside_Man
1153	1425	11776	Fierce Creatures (1997)	http://dbpedia.org/resource/Fierce_Creatures
1154	1426	299	Zeus and Roxanne (1997)	http://dbpedia.org/resource/Zeus_and_Roxanne
1155	1427	12120	Turbulence (1997)	http://dbpedia.org/resource/Turbulence_(1997_film)
1156	1428	7566	Angel Baby (1995)	http://dbpedia.org/resource/Angel_Baby_(1995_film)
1157	1430	6915	Underworld (1997)	http://dbpedia.org/resource/Underworld_(1927_film)
1158	1431	411	Beverly Hills Ninja (1997)	http://dbpedia.org/resource/Beverly_Hills_Ninja
1159	1432	9438	Metro (1997)	http://dbpedia.org/resource/Metro_(1997_film)
1160	1433	4575	Machine, The (1994)	http://dbpedia.org/resource/The_Time_Machine_(1960_film)
1161	1434	10594	Stranger, The (1994)	http://dbpedia.org/resource/The_Stranger_(1995_film)
1162	1437	6095	Cement Garden, The (1993)	http://dbpedia.org/resource/The_Cement_Garden_(film)
1163	1438	1042	Dante's Peak (1997)	http://dbpedia.org/resource/Dante's_Peak
1164	1439	1855	Meet Wally Sparks (1997)	http://dbpedia.org/resource/Meet_Wally_Sparks
1165	1440	11000	Amos & Andrew (1993)	http://dbpedia.org/resource/Amos_&_Andrew
1166	1441	1985	Benny & Joon (1993)	http://dbpedia.org/resource/The_Benny_Goodman_Story
1167	1442	11532	Prefontaine (1997)	http://dbpedia.org/resource/Prefontaine_(film)
1168	1445	6099	McHale's Navy (1997)	http://dbpedia.org/resource/McHale's_Navy_(1997_film)
1169	1446	10271	Kolya (1996)	http://dbpedia.org/resource/Kolya
1170	1447	8368	Gridlock'd (1997)	http://dbpedia.org/resource/Gridlock'd
1171	1449	11614	Waiting for Guffman (1996)	http://dbpedia.org/resource/Waiting_for_Guffman
1172	1453	2267	Beautician and the Beast, The (1997)	http://dbpedia.org/resource/The_Beautician_and_the_Beast
1173	1454	11045	SubUrbia (1997)	http://dbpedia.org/resource/Suburbia_(film)
1174	1455	13991	Hotel de Love (1996)	http://dbpedia.org/resource/Hotel_de_Love
1175	1456	2851	Pest, The (1997)	http://dbpedia.org/resource/Pest_from_the_West
1176	1457	2335	Fools Rush In (1997)	http://dbpedia.org/resource/Fools_Rush_In_(1997_film)
1177	1458	7742	Touch (1997)	http://dbpedia.org/resource/Touch_(1997_film)
1178	1459	7744	Absolute Power (1997)	http://dbpedia.org/resource/Absolute_Power_(film)
1179	1460	5913	That Darn Cat! (1997)	http://dbpedia.org/resource/That_Darn_Cat_(1997_film)
1180	1461	5235	Vegas Vacation (1997)	http://dbpedia.org/resource/Vegas_Vacation
1181	1463	4359	That Old Feeling (1997)	http://dbpedia.org/resource/That_Old_Feeling_(film)
1182	1464	674	Lost Highway (1997)	http://dbpedia.org/resource/Lost_Highway_(film)
1183	1465	10852	Rosewood (1997)	http://dbpedia.org/resource/Rosewood_(film)
1184	1466	2117	Donnie Brasco (1997)	http://dbpedia.org/resource/Donnie_Brasco_(film)
1185	1468	6446	Booty Call (1997)	http://dbpedia.org/resource/Booty_Call
1186	1470	1634	Rhyme & Reason (1997)	http://dbpedia.org/resource/Rhyme_&_Reason_(film)
1187	1471	1627	Boys Life 2 (1997)	http://dbpedia.org/resource/Boys_Life_2
1188	1472	903	City of Industry (1997)	http://dbpedia.org/resource/City_of_Industry_(film)
1189	1473	12133	Best Men (1997)	http://dbpedia.org/resource/Best_Men
1190	1475	9201	Kama Sutra: A Tale of Love (1996)	http://dbpedia.org/resource/Kama_Sutra:_A_Tale_of_Love
1191	1476	4793	Private Parts (1997)	http://dbpedia.org/resource/Private_Parts_(1997_film)
1192	1477	4196	Love Jones (1997)	http://dbpedia.org/resource/Love_Jones_(film)
1193	1479	4023	Saint, The (1997)	http://dbpedia.org/resource/The_Gospel_According_to_St._Matthew_(film)
1194	1480	1780	Smilla's Sense of Snow (1997)	http://dbpedia.org/resource/Smilla's_Sense_of_Snow_(film)
1195	1482	7612	Van, The (1996)	http://dbpedia.org/resource/Van_Helsing_(film)
1196	1483	12044	Crash (1996)	http://dbpedia.org/resource/Crash_(1996_film)
1197	1484	4511	Daytrippers, The (1996)	http://dbpedia.org/resource/The_Daytrippers
1198	1485	13251	Liar Liar (1997)	http://dbpedia.org/resource/Liar,_Liar_(1993_film)
1199	1486	9908	Quiet Room, The (1996)	http://dbpedia.org/resource/The_Quiet_Room
1200	1487	728	Selena (1997)	http://dbpedia.org/resource/Selena_(film)
1201	1488	6766	Devil's Own, The (1997)	http://dbpedia.org/resource/The_Devil's_Own_(1916_film)
1202	1489	6028	Cats Don't Dance (1997)	http://dbpedia.org/resource/Cats_Don't_Dance
1203	1490	12552	B*A*P*S (1997)	http://dbpedia.org/resource/B*A*P*S
1204	1493	6559	Love and Other Catastrophes (1996)	http://dbpedia.org/resource/Love_and_Other_Catastrophes
1205	1494	8742	Sixth Man, The (1997)	http://dbpedia.org/resource/The_6th_Man
1206	1495	2610	Turbo: A Power Rangers Movie (1997)	http://dbpedia.org/resource/Turbo:_A_Power_Rangers_Movie
1207	1496	5163	Anna Karenina (1997)	http://dbpedia.org/resource/Anna_Karenina_(1997_film)
1208	1497	8905	Double Team (1997)	http://dbpedia.org/resource/Double_Team_(film)
1209	1498	6377	Inventing the Abbotts (1997)	http://dbpedia.org/resource/Inventing_the_Abbotts
1210	1499	6972	Anaconda (1997)	http://dbpedia.org/resource/Anaconda_(film)
1211	1500	1581	Grosse Pointe Blank (1997)	http://dbpedia.org/resource/Grosse_Pointe_Blank
1212	1501	8728	Keys to Tulsa (1997)	http://dbpedia.org/resource/Keys_to_Tulsa
1213	1502	2090	Kissed (1996)	http://dbpedia.org/resource/Kissed
1214	1503	5950	8 Heads in a Duffel Bag (1997)	http://dbpedia.org/resource/8_Heads_in_a_Duffel_Bag
1215	1504	9006	Hollow Reed (1996)	http://dbpedia.org/resource/Hollow_Reed
1216	1507	9028	Paradise Road (1997)	http://dbpedia.org/resource/Paradise_Road_(1997_film)
1217	1508	7805	Traveller (1997)	http://dbpedia.org/resource/Traveler
1218	1509	9664	All Over Me (1997)	http://dbpedia.org/resource/All_Over_Me_(film)
1219	1511	4041	A Chef in Love (1996)	http://dbpedia.org/resource/A_Chef_in_Love
1220	1513	7185	Romy and Michele's High School Reunion (1997)	http://dbpedia.org/resource/Romy_and_Michele's_High_School_Reunion
1221	1515	6293	Volcano (1997)	http://dbpedia.org/resource/Volcano_(1997_film)
1222	1516	5638	Children of the Revolution (1996)	http://dbpedia.org/resource/Children_of_the_Revolution_(1996_film)
1223	1517	4818	Austin Powers: International Man of Mystery (1997)	http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery
1224	1518	1552	Breakdown (1997)	http://dbpedia.org/resource/Breakdown
1225	1519	7470	Broken English (1996)	http://dbpedia.org/resource/Broken_English_(1996_film)
1226	1520	9188	Commandments (1997)	http://dbpedia.org/resource/Commandment
1227	1522	869	Ripe (1996)	http://dbpedia.org/resource/Ripe_(film)
1228	1523	2870	Truth or Consequences, N.M. (1997)	http://dbpedia.org/resource/Truth_or_Consequences,_N.M._(film)
1229	1524	3036	Turning, The (1992)	http://dbpedia.org/resource/The_Turning_Point_(1952_film)
1230	1525	5572	Warriors of Virtue (1997)	http://dbpedia.org/resource/Warriors_of_Virtue
1231	1526	5	Fathers' Day (1997)	http://dbpedia.org/resource/Fathers'_Day_(film)
1232	1527	3514	Fifth Element, The (1997)	http://dbpedia.org/resource/The_Fifth_Element
1233	1528	12154	Intimate Relations (1996)	http://dbpedia.org/resource/Intimate_Relations_(1996_film)
1234	1529	14027	Nowhere (1997)	http://dbpedia.org/resource/Nowhere_(film)
1235	1535	9739	Love! Valour! Compassion! (1997)	http://dbpedia.org/resource/Love!_Valour!_Compassion!_(film)
1236	1538	10266	Second Jungle Book: Mowgli & Baloo, The (1997)	http://dbpedia.org/resource/The_Second_Jungle_Book:_Mowgli_&_Baloo
1237	1539	13716	Twin Town (1997)	http://dbpedia.org/resource/Twin_Town
1238	1541	802	Addicted to Love (1997)	http://dbpedia.org/resource/Addicted_to_Love_(film)
1239	1542	4176	Brassed Off (1996)	http://dbpedia.org/resource/Brassed_Off
1240	1543	5009	Designated Mourner, The (1997)	http://dbpedia.org/resource/The_Designated_Mourner
1241	1544	6139	Lost World: Jurassic Park, The (1997)	http://dbpedia.org/resource/The_Lost_World:_Jurassic_Park
1242	1545	11354	Ponette (1996)	http://dbpedia.org/resource/Ponette
1243	1546	9856	Schizopolis (1996)	http://dbpedia.org/resource/Schizopolis
1244	1547	3085	Shiloh (1997)	http://dbpedia.org/resource/Shiloh_(film)
1245	1548	6912	War at Home, The (1996)	http://dbpedia.org/resource/The_War_at_Home_(1979_film)
1246	1550	5236	Trial and Error (1997)	http://dbpedia.org/resource/Trial_and_Error_(1997_film)
1247	1551	3012	Buddy (1997)	http://dbpedia.org/resource/Buddy_(1997_film)
1248	1552	119	Con Air (1997)	http://dbpedia.org/resource/Con_Air
1249	1554	7547	Pillow Book, The (1995)	http://dbpedia.org/resource/The_Pillow_Book_(film)
1250	1555	7203	To Have, or Not (1995)	http://dbpedia.org/resource/Deep_Throat_(film)
1251	1556	10300	Speed 2: Cruise Control (1997)	http://dbpedia.org/resource/Speed_2:_Cruise_Control
1252	1557	965	Squeeze (1996)	http://dbpedia.org/resource/Squeeze_Play!
1253	1561	7999	Wedding Bell Blues (1996)	http://dbpedia.org/resource/Wedding_Bell_Blues_(film)
1254	1562	11030	Batman & Robin (1997)	http://dbpedia.org/resource/Batman_&_Robin_(film)
1255	1563	14683	Dream With the Fishes (1997)	http://dbpedia.org/resource/Dream_with_the_Fishes
1256	1564	10327	Roseanna's Grave (For Roseanna) (1997)	http://dbpedia.org/resource/Roseanna's_Grave
1257	1565	6399	Head Above Water (1996)	http://dbpedia.org/resource/Head_Above_Water
1258	1566	1948	Hercules (1997)	http://dbpedia.org/resource/Hercules_(1997_film)
1259	1567	5296	Last Time I Committed Suicide, The (1997)	http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide
1260	1568	1571	MURDER and murder (1996)	http://dbpedia.org/resource/Murder_Me,_Murder_You
1261	1569	284	My Best Friend's Wedding (1997)	http://dbpedia.org/resource/My_Best_Friend's_Wedding
1262	1570	835	Tetsuo II: Body Hammer (1992)	http://dbpedia.org/resource/Tetsuo_II:_Body_Hammer
1263	1573	8758	Face/Off (1997)	http://dbpedia.org/resource/Face-Off_(1971_film)
1264	1574	12065	Fall (1997)	http://dbpedia.org/resource/Intolerance_(film)
1265	1575	14684	Gabbeh (1996)	http://dbpedia.org/resource/Gabbeh_(film)
1266	1577	865	Mondo (1996)	http://dbpedia.org/resource/Mondo_cane
1267	1579	10960	For Ever Mozart (1996)	http://dbpedia.org/resource/For_Ever_Mozart
1268	1580	13836	Men in Black (1997)	http://dbpedia.org/resource/Men_in_Black_(film)
1269	1581	8422	Out to Sea (1997)	http://dbpedia.org/resource/Out_to_Sea
1270	1582	14232	Wild America (1997)	http://dbpedia.org/resource/Wild_America_(film)
1271	1583	8678	Simple Wish, A (1997)	http://dbpedia.org/resource/A_Simple_Wish
1272	1584	13009	Contact (1997)	http://dbpedia.org/resource/Contact
1273	1585	5059	Love Serenade (1996)	http://dbpedia.org/resource/Love_Serenade
1274	1586	13279	G.I. Jane (1997)	http://dbpedia.org/resource/G.I._Jane
1275	1587	4310	Conan the Barbarian (1982)	http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film)
1276	1588	4817	George of the Jungle (1997)	http://dbpedia.org/resource/George_of_the_Jungle_(film)
1277	1589	4783	Cop Land (1997)	http://dbpedia.org/resource/Cop_Land
1278	1590	13330	Event Horizon (1997)	http://dbpedia.org/resource/Event_Horizon_(film)
1279	1591	8043	Spawn (1997)	http://dbpedia.org/resource/Spawn_(film)
1280	1592	10549	Air Bud (1997)	http://dbpedia.org/resource/Air_Bud
1281	1593	13371	Picture Perfect (1997)	http://dbpedia.org/resource/Picture_Perfect_(1997_film)
1282	1594	8195	In the Company of Men (1997)	http://dbpedia.org/resource/In_the_Company_of_Men
1283	1595	2360	Free Willy 3: The Rescue (1997)	http://dbpedia.org/resource/Free_Willy_3:_The_Rescue
1284	1596	808	Career Girls (1997)	http://dbpedia.org/resource/Career_Girls
1285	1597	881	Conspiracy Theory (1997)	http://dbpedia.org/resource/Conspiracy_Theory_(film)
1286	1598	5420	Desperate Measures (1998)	http://dbpedia.org/resource/Desperate_Measures_(film)
1287	1599	10003	Steel (1997)	http://dbpedia.org/resource/Man_of_Steel_(film)
1288	1600	4782	She's So Lovely (1997)	http://dbpedia.org/resource/She's_So_Lovely
